"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-06","2009-04-06",3363.16,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-07","2009-04-07",3425.79,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-08","2009-04-08",3425.79,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-09","2009-04-09",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-10","2009-04-10",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-11","2009-04-11","null","China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-12","2009-04-12","null","China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-13","2009-04-13",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-14","2009-04-14",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-15","2009-04-15",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-16","2009-04-16",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-17","2009-04-17",3406.84,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-18","2009-04-18","null","China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-19","2009-04-19","null","China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-20","2009-04-20",3402.11,"China Sources, Gro Intelligence"
"Cash Prices (currency/mass)",15851987,"Soybeans",270,"China, mainland",1231,"World",0,"Chinese Yuan per tonne",883,"daily",1,"2009-04-21","2009-04-21",3402.11,"China Sources, Gro Intelligence"
