"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2054-01-01","2054-12-31",1274244756,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2055-01-01","2055-12-31",1263512555,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2056-01-01","2056-12-31",1252371989,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2057-01-01","2057-12-31",1240879992,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2058-01-01","2058-12-31",1229126156,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2059-01-01","2059-12-31",1217157937,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2060-01-01","2060-12-31",1205020650,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2061-01-01","2061-12-31",1192805228,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2062-01-01","2062-12-31",1180553369,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2063-01-01","2063-12-31",1168316258,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2064-01-01","2064-12-31",1156145638,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2065-01-01","2065-12-31",1144050917.0000002,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2066-01-01","2066-12-31",1132053398,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2067-01-01","2067-12-31",1120182122,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2068-01-01","2068-12-31",1108424585,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2069-01-01","2069-12-31",1096787140.9999998,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2070-01-01","2070-12-31",1085287617,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2071-01-01","2071-12-31",1073902382,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2072-01-01","2072-12-31",1062612889.9999999,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2073-01-01","2073-12-31",1051380906,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2074-01-01","2074-12-31",1040194852.0000001,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2075-01-01","2075-12-31",1029035605,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2076-01-01","2076-12-31",1017860468,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2077-01-01","2077-12-31",1006663149.0000001,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2078-01-01","2078-12-31",995438005,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2079-01-01","2079-12-31",984185394.0000001,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2080-01-01","2080-12-31",972906892,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2081-01-01","2081-12-31",961612985,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2082-01-01","2082-12-31",950338414.0000001,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2083-01-01","2083-12-31",939100122,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2084-01-01","2084-12-31",927912386,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2085-01-01","2085-12-31",916808802,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2086-01-01","2086-12-31",905821025,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2087-01-01","2087-12-31",894960252,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2088-01-01","2088-12-31",884243880.9999999,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2089-01-01","2089-12-31",873694710,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2090-01-01","2090-12-31",863319535,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2091-01-01","2091-12-31",853111777,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2092-01-01","2092-12-31",843067032,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2093-01-01","2093-12-31",833162188,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2094-01-01","2094-12-31",823380978,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2095-01-01","2095-12-31",813718728,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2096-01-01","2096-12-31",804153594,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2097-01-01","2097-12-31",794673479,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2098-01-01","2098-12-31",785270314,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2099-01-01","2099-12-31",775944429,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2100-01-01","2100-12-31",766673270,"FAO, Gro Intelligence"
